Particle,Opponent,Force Received,HP After,Killed
khus12jk,oowockhardt,1.720291315879145,98.27970868412085,False
oowockhardt,khus12jk,1.5209273112692459,98.47907268873075,False
cinnamonsoul___,92.63443319,1.2924030594738807,98.70759694052612,False
92.63443319,cinnamonsoul___,1.394862582305082,98.60513741769492,False
shikha.raghav.980,kc.coins,1.4529283686561576,98.54707163134384,False
kc.coins,shikha.raghav.980,1.6490221105942866,98.35097788940571,False
azuolas69sinkevicius,khus12jk,1.5808901853585935,98.4191098146414,False
khus12jk,azuolas69sinkevicius,1.2313276906576651,97.04838099346318,False
adrn_pnce,tukkertownsend,1.31418963065163,98.68581036934837,False
tukkertownsend,adrn_pnce,1.375288932769741,98.62471106723027,False
simrikclothing,n0tjustin62,1.1049840531705382,98.89501594682946,False
n0tjustin62,simrikclothing,1.422455804291382,98.57754419570861,False
_nrehannn_,just_bored_21,1.466395490694262,98.53360450930573,False
just_bored_21,_nrehannn_,1.285219422873889,98.7147805771261,False
babulizu,lifewithraaag,1.247250043026143,98.75274995697386,False
lifewithraaag,babulizu,1.7041984757258524,98.29580152427415,False
corndogcatiscool6,archieeastham,1.2977771382652823,98.70222286173471,False
archieeastham,corndogcatiscool6,1.8415542447468987,98.1584457552531,False
adrn_pnce,simrikclothing,1.6544558043371462,97.03135456501123,False
simrikclothing,adrn_pnce,1.9083463856541272,96.98666956117533,False
n0tjustin62,ashmi.bishokarma,1.2691551973166322,97.30838899839198,False
ashmi.bishokarma,n0tjustin62,0.776917760785176,99.22308223921482,False
mystic_death08,il_cinci5_priv,1.4979990537736592,98.50200094622635,False
il_cinci5_priv,mystic_death08,1.1398694029051561,98.86013059709484,False
il_cinci5_priv,notbalakumaran,1.24875209576117,97.61137850133366,False
notbalakumaran,il_cinci5_priv,1.3853583508276932,98.61464164917231,False
fatihyigit_17,lifewithraaag,0.6381822562630974,99.3618177437369,False
lifewithraaag,fatihyigit_17,1.63166453964963,96.66413698462452,False
tpgbdu,gveda_cure,1.6580478875185543,98.34195211248145,False
gveda_cure,tpgbdu,1.6230042158387639,98.37699578416124,False
rodnameshit,fatihyigit_17,0.6828340207137372,99.31716597928626,False
fatihyigit_17,rodnameshit,1.3557621136501805,98.00605563008672,False
freundhunter19,bampuran3,1.439236463872521,98.56076353612748,False
bampuran3,freundhunter19,1.5401303021542505,98.45986969784575,False
maya.lama.589250,tpgbdu,1.0292692764885025,98.9707307235115,False
