Particle,Opponent,Force Received,HP After,Killed
,k_rajendkumarrajend,1.8113543038397475,98.18864569616025,False
k_rajendkumarrajend,,1.81699275652081,98.1830072434792,False
levinoscoins,ccir_cubedi,1.5215773974467852,98.47842260255321,False
ccir_cubedi,levinoscoins,1.5491332641442301,98.45086673585577,False
ccir_cubedi,gveda_cure,1.3899455359687038,97.06092119988706,False
gveda_cure,ccir_cubedi,2.02494485121782,97.97505514878218,False
sumantra_don11,_texugo_do_mel_,1.1627641063852525,98.83723589361475,False
_texugo_do_mel_,sumantra_don11,1.9314835851631837,98.06851641483682,False
christina_09.0,shikha.raghav.980,1.2727103262694108,98.7272896737306,False
shikha.raghav.980,christina_09.0,1.509827008228237,98.49017299177176,False
sad_boy_vlogs_142,jivanbudthapajivan,2.081941289700675,97.91805871029932,False
jivanbudthapajivan,sad_boy_vlogs_142,1.719171176918545,98.28082882308145,False
khus12jk,_kritagya.sharma_,1.692685532560038,98.30731446743997,False
_kritagya.sharma_,khus12jk,1.997621898069664,98.00237810193033,False
binaykumar411,khus12jk,2.2022927846004454,97.79770721539956,False
khus12jk,binaykumar411,2.440478655593022,95.86683581184694,False
rajesh851511,i__m_deepak_x__77,1.6122954791056248,98.38770452089437,False
i__m_deepak_x__77,rajesh851511,2.2538312065671526,97.74616879343284,False
pankaj.s.792,rodnameshit,1.7547119209447097,98.24528807905529,False
rodnameshit,pankaj.s.792,1.9172585580502735,98.08274144194972,False
_texugo_do_mel_,christina_09.0,2.1024855992131095,95.96603081562371,False
christina_09.0,_texugo_do_mel_,1.1070613485989695,97.62022832513162,False
khus12jk,_kritagya.sharma_,2.237770516703036,93.6290652951439,False
_kritagya.sharma_,khus12jk,3.0901449638291907,94.91223313810114,False
lukyx96,adhikari.kristi,2.992778344862153,97.00722165513784,False
adhikari.kristi,lukyx96,2.2573490115083867,97.74265098849162,False
adiezhh,ashagaihre,2.6085616810806243,97.39143831891937,False
ashagaihre,adiezhh,2.6528732551014955,97.3471267448985,False
mystic_death08,maya.lama.589250,2.381297014354313,97.61870298564568,False
maya.lama.589250,mystic_death08,2.64520342286452,97.35479657713547,False
ashmi.bishokarma,92.63443319,2.5313242162867033,97.4686757837133,False
92.63443319,ashmi.bishokarma,2.8464303632963577,97.15356963670364,False
maya.lama.589250,ashmi.bishokarma,3.5666115792086037,93.78818499792688,False
ashmi.bishokarma,maya.lama.589250,3.3737995200000994,94.09487626371319,False
92.63443319,manish.giri1995,2.9700375496113054,94.18353208709233,False
manish.giri1995,92.63443319,1.5477645423974413,98.45223545760255,False
bkjha150,azuolas69sinkevicius,3.0102967330959602,96.98970326690404,False
azuolas69sinkevicius,bkjha150,3.1499004438386584,96.85009955616134,False
ccir_cubedi,sameer___3113,2.938933983314128,94.12198721657293,False
sameer___3113,ccir_cubedi,2.855517298640332,97.14448270135966,False
babulizu,il_cinci5_priv,3.1825671370210444,96.81743286297896,False
il_cinci5_priv,babulizu,2.922714741685919,97.07728525831408,False
gobinda31608,babulizu,4.248600243456658,95.75139975654334,False
babulizu,gobinda31608,3.6568871209680354,93.16054574201092,False
azuolas69sinkevicius,gveda_cure,3.5327590540351426,93.3173405021262,False
gveda_cure,azuolas69sinkevicius,4.084801352635808,93.89025379614637,False
golu_______king_______021,ashagaihre,3.432991641065231,96.56700835893477,False
ashagaihre,golu_______king_______021,2.9329220829125666,94.41420466198593,False
_kritagya.sharma_,sawmer_thakuri,3.443661964535867,91.46857117356528,False
sawmer_thakuri,_kritagya.sharma_,4.731007716064664,95.26899228393533,False
rajamaranibinako,,4.090239110880778,95.90976088911923,False
,rajamaranibinako,3.743664700661474,94.44498099549878,False
babulizu,il_cinci5_priv,1.6580579518026928,91.50248779020824,False
il_cinci5_priv,babulizu,2.8112177881309113,94.26606747018316,False
gveda_cure,mr_nirob_33,3.4244527391779735,90.46580105696839,False
mr_nirob_33,gveda_cure,5.289808737740558,94.71019126225944,False
mr_nirob_33,adiezhh,3.029080729261507,91.68111053299793,False
adiezhh,mr_nirob_33,5.585173089858791,91.80626522906059,False
bat.233906,levinoscoins,2.783970660181565,97.21602933981843,False
levinoscoins,bat.233906,3.5463957101047647,94.93202689244845,False
oowockhardt,vrqzxxz,3.2684528211142165,96.73154717888579,False
vrqzxxz,oowockhardt,3.9116931359979152,96.08830686400208,False
cinnamonsoul___,notbalakumaran,3.860077326155873,96.13992267384413,False
notbalakumaran,cinnamonsoul___,3.5734399529714502,96.42656004702854,False
mr_nirob_33,adhikari.kristi,3.681737928027966,87.99937260496996,False
adhikari.kristi,mr_nirob_33,4.165381979878932,93.57726900861269,False
adiezhh,ashmi.bishokarma,5.681172054362289,86.12509317469829,False
ashmi.bishokarma,adiezhh,5.377917154015925,88.71695910969726,False
rajesh851511,i__m_deepak_x__77,3.9833134749491466,94.40439104594523,False
i__m_deepak_x__77,rajesh851511,3.6842517135193957,94.06191707991344,False
bkjha150,gveda_cure,3.686271725635947,93.3034315412681,False
gveda_cure,bkjha150,3.166780736028208,87.29902032094019,False
jivanbudthapajivan,lifewithraaag,4.444359670909581,93.83646915217187,False
lifewithraaag,jivanbudthapajivan,4.806090220990033,95.19390977900997,False
rakeshbabu9920,lukyx96,4.158760184806071,95.84123981519393,False
lukyx96,rakeshbabu9920,3.7505510698426296,93.25667058529521,False
notbalakumaran,vrqzxxz,5.306889132466075,91.11967091456248,False
vrqzxxz,notbalakumaran,4.737050417329181,91.35125644667289,False
lifewithraaag,mr_vivek_ff_670,4.566901557365915,90.62700822164406,False
mr_vivek_ff_670,lifewithraaag,6.268435560445325,93.73156443955467,False
gobinda31608,bat.233906,3.6433851974986458,92.10801455904469,False
bat.233906,gobinda31608,6.049759630085612,91.16626970973282,False
bkjha150,ccir_cubedi,2.6145684409233585,90.68886310034473,False
ccir_cubedi,bkjha150,3.2602731551163346,90.8617140614566,False
92.63443319,rajamaranibinako,6.021293830514282,88.16223825657805,False
rajamaranibinako,92.63443319,1.96554092836964,93.94421996074959,False
azuolas69sinkevicius,mr_nirob_33,4.609988763987564,88.70735173813864,False
mr_nirob_33,azuolas69sinkevicius,2.9855014919911955,85.01387111297876,False
vrqzxxz,il_cinci5_priv,3.4776213711221393,87.87363507555075,False
il_cinci5_priv,vrqzxxz,7.008976581425892,87.25709088875726,False
bat.233906,rajesh851511,5.426971674779318,85.73929803495349,False
rajesh851511,bat.233906,5.672312231173606,88.73207881477163,False
adhikari.kristi,christina_09.0,3.9682486558911534,89.60902035272153,False
christina_09.0,adhikari.kristi,4.549463640134717,93.0707646849969,False
maya.lama.589250,92.63443319,6.259873229521667,87.5283117684052,False
92.63443319,maya.lama.589250,2.954570087924494,85.20766816865356,False
adrn_pnce,prabh_atsharma764,4.34302986306631,95.6569701369337,False
prabh_atsharma764,adrn_pnce,4.082697525738207,95.91730247426179,False
christina_09.0,adiezhh,6.246774949092813,86.82398973590409,False
adiezhh,christina_09.0,6.023445256629125,80.10164791806916,False
mr_nirob_33,sumantra_don11,5.147092382073027,79.86677873090574,False
sumantra_don11,mr_nirob_33,2.4317127295424816,96.40552316407226,False
jivanbudthapajivan,lifewithraaag,6.486176772230024,87.35029237994185,False
lifewithraaag,jivanbudthapajivan,2.9045349910135165,87.72247323063054,False
mystic_death08,92.63443319,2.624948184924896,94.9937548007208,False
92.63443319,mystic_death08,3.256392968241414,81.95127520041214,False
gobinda31608,bat.233906,2.7919583766733793,89.31605618237131,False
bat.233906,gobinda31608,4.7794091537575945,80.9598888811959,False
rakeshbabu9920,oowockhardt,2.996865281192213,92.84437453400172,False
oowockhardt,rakeshbabu9920,5.5050730247319795,91.2264741541538,False
ashmi.bishokarma,manish.giri1995,5.116620232829883,83.60033887686737,False
manish.giri1995,ashmi.bishokarma,6.436110605496748,92.0161248521058,False
simrikclothing,sad_boy_vlogs_142,4.28505465909245,95.71494534090755,False
sad_boy_vlogs_142,simrikclothing,4.534520070854348,93.38353863944498,False
sawmer_thakuri,fatihyigit_17,5.042802540809636,90.2261897431257,False
fatihyigit_17,sawmer_thakuri,7.132184005085209,92.86781599491479,False
prabh_atsharma764,sawmer_thakuri,5.843906712649423,90.07339576161236,False
sawmer_thakuri,prabh_atsharma764,4.373304228761187,85.85288551436452,False
levinoscoins,ccir_cubedi,1.905512558178733,93.02651433426972,False
ccir_cubedi,levinoscoins,4.695245049560446,86.16646901189615,False
oowockhardt,rakeshbabu9920,5.384416978850951,85.84205717530286,False
rakeshbabu9920,oowockhardt,3.8207826615081046,89.02359187249361,False
golu_______king_______021,shikha.raghav.980,4.325570810617563,92.24143754831721,False
shikha.raghav.980,golu_______king_______021,5.406950218228339,93.08322277354341,False
khus12jk,shikha.raghav.980,5.614886547973955,88.01417874716995,False
shikha.raghav.980,khus12jk,3.807589924177947,89.27563284936546,False
golu_______king_______021,shikha.raghav.980,4.038007555895851,88.20342999242136,False
shikha.raghav.980,golu_______king_______021,4.172002289417824,85.10363055994765,False
lukyx96,azuolas69sinkevicius,5.678433406509586,87.57823717878563,False
azuolas69sinkevicius,lukyx96,3.331954833393402,85.37539690474524,False
vrqzxxz,azuolas69sinkevicius,3.905666439414009,83.96796863613675,False
azuolas69sinkevicius,vrqzxxz,5.342360092671929,80.03303681207332,False
gveda_cure,maya.lama.589250,7.157292597838601,80.14172772310158,False
maya.lama.589250,gveda_cure,5.078628841942809,82.4496829264624,False
christina_09.0,golu_______king_______021,2.902010665689392,83.9219790702147,False
golu_______king_______021,christina_09.0,7.892642527152573,80.31078746526879,False
ccir_cubedi,mr_nirob_33,5.755938535923263,80.41053047597289,False
mr_nirob_33,ccir_cubedi,4.580528724715353,75.28625000619039,False
prabh_atsharma764,pankaj.s.792,4.711134571552677,85.36226119005968,False
pankaj.s.792,prabh_atsharma764,3.8923347123214715,94.35295336673381,False
cinnamonsoul___,babulizu,4.1476030406114655,91.99231963323265,False
babulizu,cinnamonsoul___,4.729853039500847,86.77263475070738,False
levinoscoins,ccir_cubedi,4.093837750504513,88.9326765837652,False
ccir_cubedi,levinoscoins,3.5034740729799867,76.90705640299291,False
cinnamonsoul___,notbalakumaran,3.331933174316329,88.66038645891632,False
notbalakumaran,cinnamonsoul___,3.0981828744413256,88.02148804012116,False
golu_______king_______021,shikha.raghav.980,5.759923191301917,74.55086427396687,False
shikha.raghav.980,golu_______king_______021,7.461636898527083,77.64199366142056,False
bkjha150,vrqzxxz,4.466969910111408,86.22189319023333,False
vrqzxxz,bkjha150,5.303378058721506,78.66459057741524,False
k_rajendkumarrajend,fatihyigit_17,7.412045939597195,90.770961303882,False
fatihyigit_17,k_rajendkumarrajend,5.253523533700801,87.61429246121399,False
sad_boy_vlogs_142,lifewithraaag,5.090964779330928,88.29257386011405,False
lifewithraaag,sad_boy_vlogs_142,6.405386653019408,81.31708657761114,False
rajesh851511,mystic_death08,2.4436820621909856,86.28839675258064,False
mystic_death08,rajesh851511,8.875940961786931,86.11781383893387,False
adhikari.kristi,maya.lama.589250,8.243037454224721,81.36598289849681,False
maya.lama.589250,adhikari.kristi,2.2618726013602277,80.18781032510218,False
notbalakumaran,bkjha150,5.753420435721347,82.2680676043998,False
bkjha150,notbalakumaran,2.5691098245284887,83.65278336570485,False
il_cinci5_priv,gobinda31608,3.7331211166072933,83.52396977214997,False
gobinda31608,il_cinci5_priv,7.952954165328306,81.363102017043,False
fatihyigit_17,rodnameshit,6.088711345730789,81.5255811154832,False
rodnameshit,fatihyigit_17,8.525206370707242,89.55753507124248,False
khus12jk,prabh_atsharma764,5.926249866199675,82.08792888097028,False
prabh_atsharma764,khus12jk,6.738403088369753,78.62385810168993,False
azuolas69sinkevicius,adhikari.kristi,6.993697917948964,73.03933889412436,False
adhikari.kristi,azuolas69sinkevicius,6.3119177539203015,75.05406514457651,False
binaykumar411,maya.lama.589250,5.347891833823197,92.44981538157636,False
maya.lama.589250,binaykumar411,5.728753043172048,74.45905728193013,False
prabh_atsharma764,adrn_pnce,6.031841005610261,72.59201709607967,False
adrn_pnce,prabh_atsharma764,7.401099000336869,88.25587113659682,False
adhikari.kristi,binaykumar411,3.6410663544619046,71.41299879011461,False
binaykumar411,adhikari.kristi,7.016799669358561,85.4330157122178,False
ashagaihre,k_rajendkumarrajend,4.380323440940865,90.03388122104506,False
k_rajendkumarrajend,ashagaihre,5.519489554290412,85.25147174959159,False
levinoscoins,rajesh851511,3.3280059967629563,85.60467058700225,False
rajesh851511,levinoscoins,5.678258011491043,80.6101387410896,False
mystic_death08,gveda_cure,5.539205207513891,80.57860863141998,False
gveda_cure,mystic_death08,9.013968579525054,71.12775914357653,False
prabh_atsharma764,pankaj.s.792,4.2441876147080215,68.34782948137165,False
pankaj.s.792,prabh_atsharma764,6.102356743546454,88.25059662318736,False
k_rajendkumarrajend,sawmer_thakuri,7.982901882515969,77.26856986707561,False
sawmer_thakuri,k_rajendkumarrajend,5.551051571862419,80.3018339425021,False
simrikclothing,manish.giri1995,8.515757341651804,87.19918799925574,False
manish.giri1995,simrikclothing,4.78373864630753,87.23238620579828,False
mystic_death08,sameer___3113,7.360944760971659,73.21766387044832,False
sameer___3113,mystic_death08,4.834974678242221,92.30950802311744,False
_texugo_do_mel_,azuolas69sinkevicius,6.717653046130936,89.24837776949278,False
azuolas69sinkevicius,_texugo_do_mel_,5.970559689536529,67.06877920458783,False
oowockhardt,cinnamonsoul___,4.971398212738187,80.87065896256468,False
cinnamonsoul___,oowockhardt,7.622541397525489,81.03784506139083,False
sameer___3113,rajamaranibinako,3.956083344731146,88.3534246783863,False
rajamaranibinako,sameer___3113,5.558645739975901,88.38557422077369,False
mr_nirob_33,gveda_cure,9.731189875994906,65.55506013019549,False
gveda_cure,mr_nirob_33,7.525780591439132,63.601978552137396,False
ccir_cubedi,sumantra_don11,4.595964890739008,72.3110915122539,False
sumantra_don11,ccir_cubedi,3.195793570693494,93.20972959337877,False
babulizu,il_cinci5_priv,0.619518822991606,86.15311592771577,False
il_cinci5_priv,babulizu,6.773000042085268,76.7509697300647,False
maya.lama.589250,mr_nirob_33,7.536115610089051,66.92294167184107,False
mr_nirob_33,maya.lama.589250,7.330283228222421,58.224776901973065,False
gveda_cure,,5.674189089444986,57.92778946269241,False
,gveda_cure,9.849397386621678,84.5955836088771,False
mr_nirob_33,gveda_cure,3.1708220385036796,55.053954863469386,False
gveda_cure,mr_nirob_33,8.756565667667283,49.17122379502513,False
adiezhh,ashagaihre,4.909507457499952,75.1921404605692,False
ashagaihre,adiezhh,6.954892738343234,83.07898848270183,False
i__m_deepak_x__77,rajesh851511,6.491132100662184,87.57078497925126,False
rajesh851511,i__m_deepak_x__77,4.908893935837504,75.70124480525209,False
maya.lama.589250,rajan__parki47,6.474456707380947,60.44848496446013,False
rajan__parki47,maya.lama.589250,6.00726978244074,93.99273021755926,False
lukyx96,_texugo_do_mel_,8.37048462612655,79.20775255265907,False
